time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
49000,srv-a,tA,8,0,0,130.0,179.0,18
49000,srv-a,tB,13,0,0,119.0,204.0,18
49000,srv-b,tA,14,0,0,145.0,190.0,12
49000,srv-b,tB,17,0,0,157.0,238.0,12
49000,srv-c,tA,4,8,0,662.0,693.0,6
49000,srv-c,tB,7,7,0,501.0,684.0,6
50000,srv-a,tA,15,0,0,131.0,197.0,18
50000,srv-a,tB,12,0,0,121.0,175.0,18
50000,srv-b,tA,13,0,0,137.0,199.0,12
50000,srv-b,tB,12,0,0,145.0,215.0,12
50000,srv-c,tA,8,7,0,449.0,603.0,7
50000,srv-c,tB,4,5,0,419.0,536.0,7
51000,srv-a,tA,16,0,0,178.0,238.0,15
51000,srv-a,tB,15,0,0,158.0,233.0,15
51000,srv-b,tA,8,0,0,125.0,172.0,13
51000,srv-b,tB,11,0,0,122.0,164.0,13
51000,srv-c,tA,6,9,0,624.0,695.0,7
51000,srv-c,tB,5,7,0,531.0,614.0,7
52000,srv-a,tA,15,0,0,173.0,260.0,11
52000,srv-a,tB,9,0,0,169.0,226.0,11
52000,srv-b,tA,12,0,0,127.0,206.0,14
52000,srv-b,tB,10,0,0,133.0,201.0,14
52000,srv-c,tA,3,10,0,627.0,690.0,6
52000,srv-c,tB,7,7,0,641.0,789.0,6
53000,srv-a,tA,15,0,0,151.0,212.0,11
53000,srv-a,tB,12,0,0,138.0,193.0,11
53000,srv-b,tA,16,0,0,165.0,220.0,12
53000,srv-b,tB,15,0,0,147.0,193.0,12
53000,srv-c,tA,5,10,0,465.0,547.0,7
53000,srv-c,tB,6,7,0,548.0,549.0,7
54000,srv-a,tA,9,0,0,128.0,237.0,10
54000,srv-a,tB,10,0,0,221.0,269.0,10
54000,srv-b,tA,14,2,0,249.0,293.0,7
54000,srv-b,tB,15,1,0,229.0,272.0,7
54000,srv-c,tA,6,8,0,521.0,627.0,7
54000,srv-c,tB,6,9,0,533.0,587.0,7
55000,srv-a,tA,9,0,0,119.0,138.0,12
55000,srv-a,tB,7,0,0,115.0,120.0,12
55000,srv-b,tA,15,2,0,137.0,219.0,8
55000,srv-b,tB,14,1,0,123.0,211.0,8
55000,srv-c,tA,7,7,0,584.0,644.0,7
55000,srv-c,tB,5,9,0,453.0,618.0,7
56000,srv-a,tA,15,0,0,180.0,258.0,9
56000,srv-a,tB,17,0,0,192.0,299.0,9
56000,srv-b,tA,17,8,0,168.0,201.0,8
56000,srv-b,tB,15,0,0,135.0,194.0,8
56000,srv-c,tA,6,6,0,503.0,637.0,6
56000,srv-c,tB,5,7,0,627.0,696.0,6
57000,srv-a,tA,14,0,0,145.0,242.0,8
57000,srv-a,tB,15,0,0,198.0,261.0,8
57000,srv-b,tA,8,4,0,132.0,174.0,9
57000,srv-b,tB,10,0,0,127.0,230.0,9
57000,srv-c,tA,6,7,0,548.0,617.0,6
57000,srv-c,tB,4,11,0,583.0,589.0,6
58000,srv-a,tA,18,0,0,149.0,211.0,8
58000,srv-a,tB,14,0,0,152.0,191.0,8
58000,srv-b,tA,7,0,0,113.0,114.0,11
58000,srv-b,tB,9,0,0,122.0,139.0,11
58000,srv-c,tA,5,1,0,546.0,628.0,7
58000,srv-c,tB,6,10,0,474.0,525.0,7
