time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
31000,srv-b,tA_noisy,5,25,0,115.0,131.0,29
31000,srv-b,tB_quiet,4,0,0,120.0,120.0,29
31000,srv-c,tA_noisy,7,31,0,117.0,125.0,34
31000,srv-c,tB_quiet,9,0,0,132.0,199.0,34
32000,srv-a,tA_noisy,7,30,0,119.0,139.0,34
32000,srv-a,tB_quiet,3,0,0,125.0,136.0,34
32000,srv-b,tA_noisy,6,21,0,132.0,162.0,27
32000,srv-b,tB_quiet,8,0,0,139.0,186.0,27
32000,srv-c,tA_noisy,7,32,0,123.0,126.0,34
32000,srv-c,tB_quiet,4,0,0,120.0,139.0,34
33000,srv-a,tA_noisy,8,19,0,110.0,139.0,36
33000,srv-a,tB_quiet,7,0,0,110.0,125.0,36
33000,srv-b,tA_noisy,6,28,0,121.0,139.0,27
33000,srv-b,tB_quiet,5,3,0,124.0,131.0,27
33000,srv-c,tA_noisy,7,24,0,116.0,125.0,34
33000,srv-c,tB_quiet,6,0,0,113.0,134.0,34
34000,srv-a,tA_noisy,7,29,0,130.0,146.0,36
34000,srv-a,tB_quiet,12,0,0,134.0,180.0,36
34000,srv-b,tA_noisy,5,23,0,134.0,139.0,27
34000,srv-b,tB_quiet,4,0,0,128.0,137.0,27
34000,srv-c,tA_noisy,8,27,0,131.0,137.0,35
34000,srv-c,tB_quiet,7,0,0,126.0,135.0,35
35000,srv-a,tA_noisy,7,22,0,120.0,138.0,34
35000,srv-a,tB_quiet,3,0,0,120.0,129.0,34
35000,srv-b,tA_noisy,6,26,0,117.0,126.0,27
35000,srv-b,tB_quiet,6,0,0,118.0,138.0,27
35000,srv-c,tA_noisy,7,31,0,111.0,138.0,35
35000,srv-c,tB_quiet,6,0,0,122.0,130.0,35
36000,srv-a,tA_noisy,7,18,0,110.0,138.0,34
36000,srv-a,tB_quiet,9,0,0,113.0,137.0,34
36000,srv-b,tA_noisy,5,34,0,129.0,132.0,27
36000,srv-b,tB_quiet,7,1,0,128.0,135.0,27
36000,srv-c,tA_noisy,7,25,0,130.0,139.0,34
36000,srv-c,tB_quiet,6,0,0,131.0,138.0,34
37000,srv-a,tA_noisy,7,21,0,114.0,129.0,34
37000,srv-a,tB_quiet,8,0,0,134.0,139.0,34
37000,srv-b,tA_noisy,6,37,0,118.0,136.0,27
37000,srv-b,tB_quiet,6,1,0,121.0,139.0,27
37000,srv-c,tA_noisy,7,30,0,114.0,139.0,34
37000,srv-c,tB_quiet,7,0,0,120.0,168.0,34
38000,srv-a,tA_noisy,8,28,0,121.0,139.0,34
38000,srv-a,tB_quiet,7,0,0,123.0,131.0,34
38000,srv-b,tA_noisy,6,31,0,105.0,127.0,27
38000,srv-b,tB_quiet,5,2,0,124.0,127.0,27
38000,srv-c,tA_noisy,7,20,0,111.0,124.0,34
38000,srv-c,tB_quiet,9,0,0,119.0,139.0,34
39000,srv-a,tA_noisy,6,28,0,133.0,138.0,34
39000,srv-a,tB_quiet,7,0,0,121.0,137.0,34
39000,srv-b,tA_noisy,6,21,0,131.0,135.0,29
39000,srv-b,tB_quiet,1,0,0,107.0,107.0,29
39000,srv-c,tA_noisy,7,23,0,121.0,133.0,34
39000,srv-c,tB_quiet,6,0,0,128.0,138.0,34
40000,srv-a,tA_noisy,8,18,0,128.0,135.0,34
40000,srv-a,tB_quiet,5,0,0,113.0,115.0,34
40000,srv-b,tA_noisy,5,24,0,123.0,133.0,29
40000,srv-b,tB_quiet,4,0,0,135.0,139.0,29
40000,srv-c,tA_noisy,7,17,0,109.0,138.0,34
40000,srv-c,tB_quiet,5,0,0,115.0,136.0,34
41000,srv-a,tA_noisy,7,27,0,119.0,138.0,34
41000,srv-a,tB_quiet,9,0,0,116.0,135.0,34
41000,srv-b,tA_noisy,7,30,0,114.0,135.0,29
41000,srv-b,tB_quiet,8,0,0,121.0,136.0,29
41000,srv-c,tA_noisy,7,18,0,121.0,133.0,36
41000,srv-c,tB_quiet,6,0,0,133.0,138.0,36
42000,srv-a,tA_noisy,7,27,0,121.0,131.0,35
42000,srv-a,tB_quiet,7,0,0,120.0,139.0,35
42000,srv-b,tA_noisy,6,27,0,126.0,138.0,30
42000,srv-b,tB_quiet,6,0,0,115.0,138.0,30
42000,srv-c,tA_noisy,6,17,0,122.0,138.0,36
42000,srv-c,tB_quiet,6,0,0,124.0,137.0,36
43000,srv-a,tA_noisy,7,41,0,124.0,135.0,35
43000,srv-a,tB_quiet,7,1,0,123.0,135.0,35
43000,srv-b,tA_noisy,6,20,0,134.0,135.0,30
43000,srv-b,tB_quiet,7,0,0,136.0,139.0,30
43000,srv-c,tA_noisy,8,28,0,128.0,137.0,36
43000,srv-c,tB_quiet,8,0,0,120.0,137.0,36
44000,srv-a,tA_noisy,6,23,0,121.0,128.0,35
44000,srv-a,tB_quiet,4,0,0,122.0,137.0,35
44000,srv-b,tA_noisy,6,24,0,120.0,139.0,29
44000,srv-b,tB_quiet,7,1,0,124.0,138.0,29
44000,srv-c,tA_noisy,8,26,0,107.0,137.0,35
44000,srv-c,tB_quiet,3,0,0,128.0,135.0,35
45000,srv-a,tA_noisy,8,25,0,125.0,133.0,36
45000,srv-a,tB_quiet,3,0,0,121.0,121.0,36
45000,srv-b,tA_noisy,6,24,0,126.0,138.0,29
45000,srv-b,tB_quiet,2,0,0,117.0,134.0,29
45000,srv-c,tA_noisy,7,32,0,125.0,131.0,35
45000,srv-c,tB_quiet,8,0,0,122.0,137.0,35
46000,srv-a,tA_noisy,7,31,0,115.0,128.0,36
46000,srv-a,tB_quiet,1,0,0,0.0,0.0,36
46000,srv-b,tA_noisy,5,29,0,118.0,134.0,29
46000,srv-b,tB_quiet,1,0,0,112.0,112.0,29
46000,srv-c,tA_noisy,7,30,0,121.0,134.0,35
46000,srv-c,tB_quiet,9,0,0,123.0,132.0,35
47000,srv-a,tA_noisy,6,19,0,122.0,137.0,36
47000,srv-a,tB_quiet,8,0,0,124.0,129.0,36
47000,srv-b,tA_noisy,6,29,0,112.0,127.0,30
47000,srv-b,tB_quiet,8,0,0,129.0,135.0,30
47000,srv-c,tA_noisy,7,23,0,126.0,138.0,35
47000,srv-c,tB_quiet,8,0,0,112.0,137.0,35
