time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
58000,srv-c,tB,4,0,10,18164.0,18240.0,80
59000,srv-a,tA,10,0,0,123.0,184.0,80
59000,srv-a,tB,8,0,0,137.0,162.0,80
59000,srv-b,tA,11,0,0,124.0,141.0,80
59000,srv-b,tB,11,0,0,134.0,191.0,80
59000,srv-c,tA,6,0,7,18144.0,18201.0,80
59000,srv-c,tB,5,0,3,18167.0,18182.0,80
60000,srv-a,tA,13,0,0,119.0,188.0,80
60000,srv-a,tB,12,0,0,124.0,152.0,80
60000,srv-b,tA,13,0,0,127.0,172.0,80
60000,srv-b,tB,9,0,0,131.0,190.0,80
60000,srv-c,tA,3,0,6,18162.0,18192.0,80
60000,srv-c,tB,8,0,2,18167.0,18262.0,80
